timestamp,actual_load,is_ramadan,is_eid,day_of_ramadan,hour,day_of_week,month,load_lag_24h,load_lag_168h,load_rolling_mean_24h,load_rolling_std_24h,load_rolling_mean_168h,load_rolling_std_168h,temp_c,dewpoint_c,wind_speed,solar_rad
2019-08-03 21:00:00+00:00,36798.19,0,0,0,21,5,8,38328.79,35802.65,38220.49083,3252.255465,39602.49821,5170.690216,24.36438,16.236969,1.0158124,0.0
2019-08-03 22:00:00+00:00,34936.97,0,0,0,22,5,8,36336.76,33977.48,38156.71583,3265.021512,39608.42405,5166.87841,23.53775,16.424347,1.6910961,0.0
2019-08-03 23:00:00+00:00,33574.94,0,0,0,23,5,8,35242.4,32566.77,38098.39125,3311.122808,39614.1353,5161.144039,23.248108,16.351685,1.7681946,0.0
2019-08-04 00:00:00+00:00,32466.97,0,0,0,0,6,8,34179.93,31563.47,38028.91375,3390.205599,39620.13631,5153.481221,22.972656,16.210846,1.5626956,0.0
2019-08-04 01:00:00+00:00,31915.94,0,0,0,1,6,8,33524.02,30970.49,37957.54042,3491.28508,39625.51429,5145.488478,22.747742,16.279388,1.3718768,0.0
2019-08-04 02:00:00+00:00,30971.58,0,0,0,2,6,8,32637.57,29960.66,37890.53708,3593.990941,39631.14196,5136.474827,22.037872,16.377045,1.2755989,0.0
2019-08-04 03:00:00+00:00,29688.14,0,0,0,3,6,8,31717.33,28950.05,37821.12083,3713.947785,39637.15935,5125.658777,22.599945,16.174408,1.3228923,6740.0
2019-08-04 04:00:00+00:00,29661.25,0,0,0,4,6,8,32663.72,29918.92,37736.57125,3878.401368,39641.55274,5116.752189,22.950287,16.328094,1.5725286,196940.0
2019-08-04 05:00:00+00:00,30733.76,0,0,0,5,6,8,36209.21,31860.94,37611.46833,4091.705878,39640.01899,5119.721763,24.87857,16.029816,2.0789728,488980.7
2019-08-04 06:00:00+00:00,32025.76,0,0,0,6,6,8,38652.62,33980.71,37383.32458,4319.59471,39633.30958,5130.704112,25.569366,16.343353,2.4661198,568203.3
2019-08-04 07:00:00+00:00,33154.17,0,0,0,7,6,8,39762.24,35775.51,37107.20542,4444.915263,39621.67298,5145.795913,26.537628,16.320374,2.4632955,693950.56
2019-08-04 08:00:00+00:00,34030.57,0,0,0,8,6,8,40817.35,37165.82,36831.86917,4477.844435,39606.06976,5161.478532,27.720612,15.837097,2.435549,343301.38
2019-08-04 09:00:00+00:00,34053.95,0,0,0,9,6,8,39904.66,37359.17,36549.08667,4429.246304,39587.40756,5176.002083,28.12851,15.650177,2.5550365,530814.7
2019-08-04 10:00:00+00:00,34838.53,0,0,0,10,6,8,40565.96,38095.56,36305.30708,4397.423534,39567.73363,5190.782755,28.757996,15.334991,2.6924465,127291.33
2019-08-04 11:00:00+00:00,35241.72,0,0,0,11,6,8,40854.46,38350.07,36066.66417,4310.705264,39548.34655,5202.383496,28.864471,15.494598,3.017056,37832.668
2019-08-04 12:00:00+00:00,35169.98,0,0,0,12,6,8,40375.75,38038.65,35832.8,4190.232235,39529.84446,5212.188766,28.96756,15.508514,3.1215346,40873.332
2019-08-04 13:00:00+00:00,35343.85,0,0,0,13,6,8,40671.6,37601.7,35615.89292,4078.079415,39512.76905,5221.793365,29.021027,15.272247,3.0412855,5240.0
2019-08-04 14:00:00+00:00,35594.79,0,0,0,14,6,8,40362.47,36873.87,35393.90333,3933.34661,39499.32946,5229.641101,28.393219,15.27713,3.0250049,4573.333
2019-08-04 15:00:00+00:00,36212.22,0,0,0,15,6,8,40528.78,36634.54,35195.25,3789.255651,39491.71589,5234.415158,27.75296,15.066254,2.914074,0.0
2019-08-04 16:00:00+00:00,36862.32,0,0,0,16,6,8,40829.04,36896.12,35015.39333,3623.929326,39489.20208,5235.896722,26.920776,15.201294,2.7850084,0.0
2019-08-04 17:00:00+00:00,38292.81,0,0,0,17,6,8,42059.22,38392.7,34850.11333,3432.662154,39489.00089,5235.997607,25.29898,15.5503845,2.720274,0.0
2019-08-04 18:00:00+00:00,38159.35,0,0,0,18,6,8,41614.2,38473.71,34693.17958,3164.358319,39488.40631,5236.128515,24.12088,15.447784,2.5223067,0.0
2019-08-04 19:00:00+00:00,37395.39,0,0,0,19,6,8,40542.79,37677.02,34549.2275,2903.665173,39486.53512,5236.549453,23.730072,15.301727,2.292303,0.0
2019-08-04 20:00:00+00:00,36307.93,0,0,0,20,6,8,38910.91,36381.7,34418.08583,2683.964761,39484.85875,5237.17724,22.883972,15.440918,2.0359094,0.0
2019-08-04 21:00:00+00:00,34700.95,0,0,0,21,6,8,36798.19,34941.67,34309.62833,2543.432007,39484.41964,5237.442066,22.332672,15.505676,1.8996998,0.0
2019-08-04 22:00:00+00:00,33226.92,0,0,0,22,6,8,34936.97,33292.96,34222.24333,2489.674265,39482.98679,5238.725083,21.403473,15.141113,1.5733778,0.0
2019-08-04 23:00:00+00:00,32049.39,0,0,0,23,6,8,33574.94,31926.91,34150.99125,2492.79817,39482.59369,5239.194798,21.12854,14.791077,1.5579404,0.0
2019-08-05 00:00:00+00:00,31251.44,0,0,0,0,0,8,32466.97,31148.28,34087.42667,2527.336666,39483.32274,5238.145526,20.756866,14.614532,1.5897286,0.0
2019-08-05 01:00:00+00:00,30958.04,0,0,0,1,0,8,31915.94,30784.82,34036.77958,2572.989142,39483.93679,5237.168546,20.577911,14.548401,1.7014139,0.0
2019-08-05 02:00:00+00:00,30532.65,0,0,0,2,0,8,30971.58,30037.58,33996.86708,2614.414279,39484.96786,5235.462419,20.052094,14.630371,1.7571582,0.0
2019-08-05 03:00:00+00:00,29863.16,0,0,0,3,0,8,29688.14,29798.23,33978.57833,2637.926863,39487.9147,5230.24973,20.487701,14.440857,1.6901947,5160.667
2019-08-05 04:00:00+00:00,32631.83,0,0,0,4,0,8,29661.25,32656.88,33985.87083,2625.764218,39488.30119,5229.531775,20.91446,14.724976,1.9297667,182356.67
2019-08-05 05:00:00+00:00,37102.35,0,0,0,5,0,8,30733.76,39535.78,34109.645,2478.955494,39488.15208,5229.728076,22.77246,14.266144,2.2872245,525624.7
2019-08-05 06:00:00+00:00,39960.5,0,0,0,6,0,8,32025.76,43732.25,34375.00292,2442.466642,39473.66738,5232.964288,23.464355,14.53421,2.6760738,636144.7
2019-08-05 07:00:00+00:00,40876.67,0,0,0,7,0,8,33154.17,45596.58,34705.61708,2639.707607,39451.21649,5222.665164,24.639343,14.6562195,2.8640568,606743.25
2019-08-05 08:00:00+00:00,41729.58,0,0,0,8,0,8,34030.57,47042.38,35027.38792,2900.189833,39423.12179,5202.063425,25.917358,13.680786,2.941002,419406.03
2019-08-05 09:00:00+00:00,40754.93,0,0,0,9,0,8,34053.95,46027.93,35348.18,3195.86197,39391.49798,5171.526784,26.59842,13.514893,2.8360932,327849.38
2019-08-05 10:00:00+00:00,41673.53,0,0,0,10,0,8,34838.53,47338.37,35627.3875,3366.059664,39360.11107,5146.950916,27.492706,12.843231,2.5428934,267984.0
2019-08-05 11:00:00+00:00,42934.06,0,0,0,11,0,8,35241.72,48293.41,35912.17917,3578.834023,39326.39179,5112.812719,27.94281,12.789032,2.4326165,18578.668
2019-08-05 12:00:00+00:00,42979.09,0,0,0,12,0,8,35169.98,47837.58,36232.69333,3850.336005,39294.49089,5073.09416,28.03946,12.80191,2.472632,0.0
2019-08-05 13:00:00+00:00,43125.2,0,0,0,13,0,8,35343.85,47159.4,36558.07292,4079.751658,39265.57131,5037.827495,28.048004,12.808105,2.6212518,0.0
2019-08-05 14:00:00+00:00,42435.24,0,0,0,14,0,8,35594.79,45540.84,36882.29583,4283.185128,39241.55821,5009.51084,27.69638,13.037048,2.7491424,13349.333
2019-08-05 15:00:00+00:00,41284.72,0,0,0,15,0,8,36212.22,43191.77,37167.31458,4419.21881,39223.0725,4991.825325,27.07843,12.825958,2.7264214,0.0
2019-08-05 16:00:00+00:00,40945.59,0,0,0,16,0,8,36862.32,42217.06,37378.66875,4492.249897,39211.72101,4984.909945,26.383057,12.855835,2.788996,0.0
2019-08-05 17:00:00+00:00,42271.16,0,0,0,17,0,8,38292.81,43008.29,37548.805,4548.811164,39204.15274,4981.283684,24.815796,13.5034485,2.549119,0.0
2019-08-05 18:00:00+00:00,41778.03,0,0,0,18,0,8,38159.35,42318.51,37714.56958,4648.498275,39199.76506,4978.236522,23.77118,13.522064,2.4126132,0.0
2019-08-05 19:00:00+00:00,40676.74,0,0,0,19,0,8,37395.39,41460.0,37865.34792,4721.664202,39196.54792,4976.383286,23.382294,13.593903,2.1810908,0.0
2019-08-05 20:00:00+00:00,38989.11,0,0,0,20,0,8,36307.93,40012.97,38002.07083,4754.855754,39191.88565,4974.616606,22.196136,13.731384,1.887959,0.0
2019-08-05 21:00:00+00:00,36721.09,0,0,0,21,0,8,34700.95,37951.84,38113.78667,4744.807814,39185.79125,4974.231823,21.467743,13.661346,1.6744916,0.0
2019-08-05 22:00:00+00:00,35276.28,0,0,0,22,0,8,33226.92,36289.06,38197.95917,4699.332687,39178.46536,4976.965584,20.369751,13.577942,1.4347943,0.0
2019-08-05 23:00:00+00:00,33922.06,0,0,0,23,0,8,32049.39,34770.06,38283.34917,4623.078783,39172.4369,4981.098053,20.2435,13.413788,1.6668253,0.0
2019-08-06 00:00:00+00:00,33169.54,0,0,0,0,1,8,31251.44,34028.0,38361.37708,4528.116015,39167.38929,4986.013173,19.869598,12.961761,1.892967,0.0
2019-08-06 01:00:00+00:00,32680.77,0,0,0,1,1,8,30958.04,33557.77,38441.29792,4412.624515,39162.2794,4991.748374,19.830017,12.860138,1.9395708,0.0
2019-08-06 02:00:00+00:00,32124.16,0,0,0,2,1,8,30532.65,32704.54,38513.07833,4298.127713,39157.05917,4998.09905,19.36679,12.90033,1.9417999,0.0
2019-08-06 03:00:00+00:00,31368.93,0,0,0,3,1,8,29863.16,32435.76,38579.39125,4180.31227,39153.60452,5002.784062,20.062988,12.926483,1.9509,5204.667
2019-08-06 04:00:00+00:00,33596.34,0,0,0,4,1,8,32631.83,35012.25,38642.13167,4053.17287,39147.25435,5012.030811,20.36966,13.10495,2.030532,193455.34
2019-08-06 05:00:00+00:00,37559.72,0,0,0,5,1,8,37102.35,40861.73,38682.31958,3995.357975,39138.82631,5020.209506,22.406464,12.812958,2.3975513,555794.75
2019-08-06 06:00:00+00:00,39990.59,0,0,0,6,1,8,39960.5,45077.7,38701.37667,3988.5792,39119.17149,5019.887611,23.242828,12.998657,2.886854,672441.3
2019-08-06 07:00:00+00:00,40541.35,0,0,0,7,1,8,40876.67,46465.47,38702.63042,3988.996902,39088.89107,4999.029624,24.408234,13.074554,3.1196113,639470.0
2019-08-06 08:00:00+00:00,40972.38,0,0,0,8,1,8,41729.58,47742.91,38688.65875,3981.631581,39053.62845,4967.478939,25.993286,12.166962,3.2092044,570943.3
2019-08-06 09:00:00+00:00,39709.95,0,0,0,9,1,8,40754.93,46695.0,38657.10875,3959.426079,39013.32768,4923.833997,26.90384,12.168243,3.1939747,388553.34
2019-08-06 10:00:00+00:00,40778.92,0,0,0,10,1,8,41673.53,47398.0,38613.56792,3941.056929,38971.75,4887.940897,27.98462,11.335236,2.9018426,205431.33
2019-08-06 11:00:00+00:00,41882.25,0,0,0,11,1,8,42934.06,48608.31,38576.2925,3915.001351,38932.35071,4846.111933,28.452301,11.261536,2.890509,29492.0
2019-08-06 12:00:00+00:00,42218.08,0,0,0,12,1,8,42979.09,48066.41,38532.46708,3869.72384,38892.31464,4793.19014,28.771637,11.170929,2.9876812,2990.6667
2019-08-06 13:00:00+00:00,42493.34,0,0,0,13,1,8,43125.2,47509.9,38500.75833,3834.662823,38857.50315,4747.178978,28.817627,11.088684,3.1660025,0.0
2019-08-06 14:00:00+00:00,42090.27,0,0,0,14,1,8,42435.24,45807.25,38474.43083,3803.575598,38827.64268,4708.044345,28.500824,11.161957,3.1830206,0.0
2019-08-06 15:00:00+00:00,41044.75,0,0,0,15,1,8,41284.72,43349.38,38460.05708,3788.57914,38805.5178,4683.71903,27.956635,11.225342,3.2185264,0.0
2019-08-06 16:00:00+00:00,41085.95,0,0,0,16,1,8,40945.59,42569.45,38450.05833,3781.109517,38791.79976,4673.695189,27.20401,11.111725,3.0089107,0.0
2019-08-06 17:00:00+00:00,42132.09,0,0,0,17,1,8,42271.16,43579.25,38455.90667,3785.243527,38782.9694,4667.912923,25.258331,11.807312,2.4096107,0.0
2019-08-06 18:00:00+00:00,41728.78,0,0,0,18,1,8,41778.03,43060.32,38450.11208,3779.250771,38774.35536,4660.338119,24.202759,11.825714,2.3027263,0.0
2019-08-06 19:00:00+00:00,40735.71,0,0,0,19,1,8,40676.74,42164.61,38448.06,3777.378096,38766.42952,4654.133479,23.76175,11.878387,2.2463484,0.0
2019-08-06 20:00:00+00:00,38991.92,0,0,0,20,1,8,38989.11,40781.62,38450.51708,3778.909692,38757.92417,4649.189191,22.549225,12.415741,2.1185153,0.0
2019-08-06 21:00:00+00:00,36895.15,0,0,0,21,1,8,36721.09,38335.45,38450.63417,3778.927148,38747.27119,4646.574094,21.67984,12.342682,1.9922748,0.0
2019-08-06 22:00:00+00:00,35177.81,0,0,0,22,1,8,35276.28,36526.94,38457.88667,3775.629085,38738.69798,4648.666729,20.416656,12.22287,1.7600923,0.0
2019-08-06 23:00:00+00:00,33856.36,0,0,0,23,1,8,33922.06,35027.32,38453.78375,3779.288538,38730.66744,4653.673013,20.206207,12.390564,1.764071,0.0
2019-08-07 00:00:00+00:00,33026.55,0,0,0,0,2,8,33169.54,34202.05,38451.04625,3782.735999,38723.69744,4660.125309,19.947205,12.223694,1.781868,0.0
2019-08-07 01:00:00+00:00,32613.76,0,0,0,1,2,8,32680.77,33579.42,38445.08833,3791.518608,38716.70042,4667.831182,19.67514,11.905823,1.7671933,0.0
2019-08-07 02:00:00+00:00,31913.54,0,0,0,2,2,8,32124.16,32992.67,38442.29625,3795.970084,38710.95244,4674.784498,18.858429,11.864105,1.8412234,0.0
2019-08-07 03:00:00+00:00,31283.98,0,0,0,3,2,8,31368.93,32396.97,38433.52042,3811.423952,38704.52905,4683.42217,19.460602,11.781097,1.8351952,4741.3335
2019-08-07 04:00:00+00:00,32867.05,0,0,0,4,2,8,33596.34,34935.66,38429.98083,3818.303164,38697.90411,4693.174998,19.95816,11.8246765,1.9239982,195972.67
2019-08-07 05:00:00+00:00,37062.15,0,0,0,5,2,8,37559.72,41093.68,38399.59375,3861.105118,38685.59095,4705.80149,22.183899,11.665741,2.29062,571900.06
2019-08-07 06:00:00+00:00,39334.71,0,0,0,6,2,8,39990.59,44953.86,38378.86167,3867.141991,38661.59375,4703.726845,23.125397,12.126556,2.8889828,701098.7
2019-08-07 07:00:00+00:00,39869.19,0,0,0,7,2,8,40541.35,46311.71,38351.53333,3857.562639,38628.14643,4678.627189,24.44168,12.393188,3.030099,689968.0
2019-08-07 08:00:00+00:00,40635.2,0,0,0,8,2,8,40972.38,47856.04,38323.52667,3843.386859,38589.7981,4641.527744,26.261322,11.126251,3.0402253,543372.6
2019-08-07 09:00:00+00:00,39546.19,0,0,0,9,2,8,39709.95,46976.37,38309.4775,3833.887748,38546.8169,4588.335443,27.260376,11.104034,3.0061932,380328.66
2019-08-07 10:00:00+00:00,40522.28,0,0,0,10,2,8,40778.92,48022.43,38302.65417,3831.431838,38502.58964,4542.173674,28.565247,10.24646,2.7992668,189593.98
2019-08-07 11:00:00+00:00,41669.15,0,0,0,11,2,8,41882.25,49086.43,38291.96083,3824.572214,38457.94589,4484.538318,29.159637,10.398468,2.8620543,41005.332
2019-08-07 12:00:00+00:00,42137.31,0,0,0,12,2,8,42218.08,48598.13,38283.08167,3816.112571,38413.79542,4415.250311,29.483398,10.139801,3.0285716,2522.6667
2019-08-07 13:00:00+00:00,42436.84,0,0,0,13,2,8,42493.34,47627.77,38279.71625,3812.525358,38375.33815,4353.721046,29.540985,10.315796,3.082537,0.0
2019-08-07 14:00:00+00:00,42168.24,0,0,0,14,2,8,42090.27,46069.66,38277.36208,3809.826885,38344.43976,4305.819785,29.238525,10.268188,3.1217458,0.0
2019-08-07 15:00:00+00:00,41308.47,0,0,0,15,2,8,41044.75,43696.81,38280.61083,3813.251332,38321.21702,4274.311129,28.810547,10.201782,3.1795182,0.0
2019-08-07 16:00:00+00:00,41290.08,0,0,0,16,2,8,41085.95,42773.2,38291.59917,3821.932925,38307.00071,4260.273653,27.993683,9.866425,2.9288802,0.0
2019-08-07 17:00:00+00:00,42496.4,0,0,0,17,2,8,42132.09,43652.88,38300.10458,3828.643158,38298.17262,4252.492971,25.80194,11.372559,2.2937787,0.0
2019-08-07 18:00:00+00:00,41697.68,0,0,0,18,2,8,41728.78,43307.45,38315.28417,3845.183022,38291.28881,4244.701926,24.474274,11.300201,2.1805575,0.0
2019-08-07 19:00:00+00:00,40644.33,0,0,0,19,2,8,40735.71,42141.26,38313.98833,3843.987707,38281.70685,4235.116789,24.026184,10.921173,2.064307,0.0
2019-08-07 20:00:00+00:00,39026.48,0,0,0,20,2,8,38991.92,40591.48,38310.18083,3841.52915,38272.79655,4228.51758,22.73642,11.543182,1.999954,0.0
2019-08-07 21:00:00+00:00,36697.52,0,0,0,21,2,8,36895.15,38418.88,38311.62083,3841.802279,38263.48107,4225.101381,21.866364,11.794922,1.981887,0.0
2019-08-07 22:00:00+00:00,35058.13,0,0,0,22,2,8,35177.81,36555.56,38303.38625,3845.180687,38253.23488,4226.809139,20.482178,12.271606,1.7286216,0.0
2019-08-07 23:00:00+00:00,33700.79,0,0,0,23,2,8,33856.36,35118.07,38298.39958,3849.485557,38244.32161,4231.986225,20.058441,12.315369,1.5264167,0.0
2019-08-08 00:00:00+00:00,32782.48,0,0,0,0,3,8,33026.55,34175.61,38291.9175,3857.413461,38235.88542,4239.661191,19.703339,12.091614,1.4568952,0.0
2019-08-08 01:00:00+00:00,32287.76,0,0,0,1,3,8,32613.76,33623.68,38281.74792,3872.1919,38227.59298,4249.002456,19.079742,11.6475525,1.412238,0.0
2019-08-08 02:00:00+00:00,31694.38,0,0,0,2,3,8,31913.54,33004.23,38268.16458,3893.452634,38219.64107,4258.908684,18.388306,12.152557,1.4302574,0.0
2019-08-08 03:00:00+00:00,30965.29,0,0,0,3,3,8,31283.98,32353.82,38259.03292,3909.229755,38211.84435,4269.698932,18.87732,12.025665,1.4169971,4362.667
2019-08-08 04:00:00+00:00,32377.18,0,0,0,4,3,8,32867.05,34253.78,38245.75417,3934.412658,38203.57929,4282.431428,19.674774,12.658905,1.4874687,196622.0
2019-08-08 05:00:00+00:00,36704.04,0,0,0,5,3,8,37062.15,39099.59,38225.34292,3964.684173,38192.40905,4295.224067,22.502716,12.371277,1.7591108,588035.3
2019-08-08 06:00:00+00:00,39514.96,0,0,0,6,3,8,39334.71,41865.96,38210.42167,3969.922652,38178.14982,4296.170639,23.346802,12.953339,2.0273037,708193.94
2019-08-08 07:00:00+00:00,40107.06,0,0,0,7,3,8,39869.19,42807.84,38217.93208,3972.311873,38164.15577,4287.907337,24.806091,13.488007,2.1553383,671443.3
2019-08-08 08:00:00+00:00,40514.98,0,0,0,8,3,8,40635.2,43634.04,38227.84333,3976.905128,38148.0797,4275.437852,26.900116,12.629517,2.1502512,566432.7
2019-08-08 09:00:00+00:00,39704.97,0,0,0,9,3,8,39546.19,42634.2,38222.83417,3973.815585,38129.51387,4258.210205,27.973999,12.734955,2.0940979,413387.28
2019-08-08 10:00:00+00:00,40689.55,0,0,0,10,3,8,40522.28,43741.54,38229.45,3976.246003,38112.07798,4245.633145,29.266571,12.061981,1.9287179,203416.0
2019-08-08 11:00:00+00:00,42131.25,0,0,0,11,3,8,41669.15,44891.35,38236.41958,3980.583851,38093.91137,4227.893552,29.91922,12.030212,2.0178936,17756.0
2019-08-08 12:00:00+00:00,42439.23,0,0,0,12,3,8,42137.31,44896.11,38255.67375,3998.985022,38077.4822,4206.63049,30.466736,11.85437,2.246163,0.0
2019-08-08 13:00:00+00:00,42603.27,0,0,0,13,3,8,42436.84,45346.05,38268.25375,4012.179894,38062.85792,4187.00858,30.662628,11.772369,2.3547802,0.0
2019-08-08 14:00:00+00:00,42167.33,0,0,0,14,3,8,42168.24,44658.5,38275.18833,4019.83459,38046.53185,4163.722352,30.46579,11.805511,2.3947554,0.0
2019-08-08 15:00:00+00:00,41351.19,0,0,0,15,3,8,41308.47,43291.64,38275.15042,4019.796276,38031.70345,4144.425166,30.074432,11.485535,2.3346477,0.0
2019-08-08 16:00:00+00:00,41378.88,0,0,0,16,3,8,41290.08,42976.51,38276.93042,4021.207066,38020.15315,4132.364635,29.310059,10.775055,2.0493734,0.0
2019-08-08 17:00:00+00:00,42620.95,0,0,0,17,3,8,42496.4,44057.21,38280.63042,4024.139856,38010.64345,4122.717433,26.609894,12.592194,1.8719556,0.0
2019-08-08 18:00:00+00:00,42052.77,0,0,0,18,3,8,41697.68,43656.07,38285.82,4029.88915,38002.09429,4111.577869,25.208801,12.415131,1.8659425,0.0
2019-08-08 19:00:00+00:00,41032.08,0,0,0,19,3,8,40644.33,42528.91,38300.61542,4043.588704,37992.55083,4100.220785,24.6279,12.34729,1.750982,0.0
2019-08-08 20:00:00+00:00,39364.8,0,0,0,20,3,8,39026.48,40458.78,38316.77167,4054.121129,37983.64113,4091.922229,23.143616,12.891876,1.6504772,0.0
2019-08-08 21:00:00+00:00,37041.62,0,0,0,21,3,8,36697.52,38574.45,38330.86833,4057.28312,37977.12935,4088.829065,22.119476,12.568237,1.6777238,0.0
2019-08-08 22:00:00+00:00,35249.93,0,0,0,22,3,8,35058.13,36885.26,38345.20583,4051.864661,37968.00536,4089.198391,20.656769,12.920685,1.4355237,0.0
2019-08-08 23:00:00+00:00,33736.01,0,0,0,23,3,8,33700.79,35473.25,38353.1975,4045.283343,37958.27125,4093.735128,20.462677,12.594971,1.329685,0.0
2019-08-09 00:00:00+00:00,32863.45,0,0,0,0,4,8,32782.48,34428.85,38354.665,4043.528225,37947.93054,4102.235139,19.950806,12.073456,1.3500427,0.0
2019-08-09 01:00:00+00:00,32233.98,0,0,0,1,4,8,32287.76,33841.56,38358.03875,4038.707794,37938.61268,4112.042387,19.702942,11.916321,1.4017553,0.0
2019-08-09 02:00:00+00:00,31800.21,0,0,0,2,4,8,31694.38,33197.51,38355.79792,4042.235638,37929.04375,4123.488054,19.026642,12.182831,1.4086457,0.0
2019-08-09 03:00:00+00:00,31040.05,0,0,0,3,4,8,30965.29,32423.38,38360.2075,4034.703607,37920.72649,4134.483468,19.569397,12.426514,1.3752027,4320.667
2019-08-09 04:00:00+00:00,32307.62,0,0,0,4,4,8,32377.18,34132.52,38363.3225,4028.770616,37912.49238,4146.856354,20.4505,13.097015,1.4119645,191009.33
2019-08-09 05:00:00+00:00,36224.75,0,0,0,5,4,8,36704.04,39243.69,38360.42417,4033.286829,37901.62988,4159.188891,23.388336,13.40097,1.6627966,573832.7
2019-08-09 06:00:00+00:00,39121.59,0,0,0,6,4,8,39514.96,42068.67,38340.45375,4043.019668,37883.66,4159.877412,24.490448,14.262665,2.0411415,694620.0
2019-08-09 07:00:00+00:00,40041.1,0,0,0,7,4,8,40107.06,43074.69,38324.06333,4038.846403,37866.11786,4148.321454,25.926758,14.505371,2.2328932,660172.0
2019-08-09 08:00:00+00:00,40666.96,0,0,0,8,4,8,40514.98,43663.49,38321.315,4037.602618,37848.06077,4132.084106,27.896881,13.301727,2.3876312,577595.4
2019-08-09 09:00:00+00:00,39125.18,0,0,0,9,4,8,39704.97,42182.2,38327.6475,4041.310187,37830.22429,4113.25549,28.957367,13.045502,2.481125,397728.7
2019-08-09 10:00:00+00:00,38922.88,0,0,0,10,4,8,40689.55,41906.05,38303.48958,4034.446026,37812.02774,4100.630156,30.084564,13.082672,2.3176045,220025.98
2019-08-09 11:00:00+00:00,40952.6,0,0,0,11,4,8,42131.25,44342.16,38229.87833,4005.027668,37794.27077,4089.238838,30.75232,12.626831,2.4125905,15658.001
2019-08-09 12:00:00+00:00,41162.92,0,0,0,12,4,8,42439.23,44769.22,38180.76792,3962.104737,37774.09482,4065.028896,31.234833,12.51236,2.564524,0.0
2019-08-09 13:00:00+00:00,41069.63,0,0,0,13,4,8,42603.27,44586.3,38127.58833,3910.694138,37752.62875,4037.296002,31.344849,12.591064,2.661085,0.0
2019-08-09 14:00:00+00:00,40623.24,0,0,0,14,4,8,42167.33,44060.65,38063.68667,3846.381922,37731.69619,4010.681528,31.098053,12.638092,2.7140725,0.0
2019-08-09 15:00:00+00:00,39869.98,0,0,0,15,4,8,41351.19,42709.41,37999.34958,3787.216035,37711.23542,3986.898163,30.465393,12.737122,2.7976298,0.0
2019-08-09 16:00:00+00:00,39448.87,0,0,0,16,4,8,41378.88,42454.44,37937.6325,3742.018346,37694.33405,3971.571923,29.579315,12.039398,2.601261,0.0
2019-08-09 17:00:00+00:00,40608.24,0,0,0,17,4,8,42620.95,43425.25,37857.21542,3685.15576,37676.44375,3956.742951,26.819855,13.957245,2.3647773,0.0
2019-08-09 18:00:00+00:00,40152.97,0,0,0,18,4,8,42052.77,42882.33,37773.3525,3593.80358,37659.67583,3938.160069,25.630524,13.910187,2.1938496,0.0
2019-08-09 19:00:00+00:00,39279.24,0,0,0,19,4,8,41032.08,41909.94,37694.19417,3515.515524,37643.42964,3922.082841,25.25705,13.856781,1.929657,0.0
2019-08-09 20:00:00+00:00,37029.72,0,0,0,20,4,8,39364.8,40233.76,37621.15917,3460.939844,37627.77071,3910.180263,24.053009,14.44165,1.8065987,0.0
2019-08-09 21:00:00+00:00,35020.09,0,0,0,21,4,8,37041.62,38328.79,37523.86417,3442.564333,37608.69905,3905.204186,22.909271,14.343872,1.7049792,0.0
2019-08-09 22:00:00+00:00,32995.47,0,0,0,22,4,8,35249.93,36336.76,37439.63375,3479.410136,37589.0044,3909.891263,21.65207,14.840973,1.237201,0.0
2019-08-09 23:00:00+00:00,31500.01,0,0,0,23,4,8,33736.01,35242.4,37345.69792,3570.34158,37569.11577,3924.769101,21.189606,14.71347,1.249306,0.0
2019-08-10 00:00:00+00:00,30227.24,0,0,0,0,5,8,32863.45,34179.93,37252.53125,3695.606655,37546.83964,3948.602238,21.013977,14.60144,1.4230298,0.0
2019-08-10 01:00:00+00:00,29420.02,0,0,0,1,5,8,32233.98,33524.02,37142.68917,3866.937968,37523.31173,3980.432091,20.810242,14.5,1.6031741,0.0
2019-08-10 02:00:00+00:00,28518.99,0,0,0,2,5,8,31800.21,32637.57,37025.44083,4060.081783,37498.88315,4017.543837,20.019196,14.371429,1.7220026,0.0
2019-08-10 03:00:00+00:00,27088.24,0,0,0,3,5,8,31040.05,31717.33,36888.72333,4292.289054,37474.3678,4059.730024,20.479431,14.443665,1.7296661,3812.6665
2019-08-10 04:00:00+00:00,26771.92,0,0,0,4,5,8,32307.62,32663.72,36724.06458,4591.759803,37446.81369,4114.379436,21.421387,14.935211,1.9387995,175246.67
2019-08-10 05:00:00+00:00,27608.25,0,0,0,5,5,8,36224.75,36209.21,36493.41042,4948.435426,37411.74345,4179.981143,24.104034,15.062103,2.235094,543934.6
2019-08-10 06:00:00+00:00,28734.92,0,0,0,6,5,8,39121.59,38652.62,36134.38958,5270.84556,37360.54726,4246.933754,24.945618,15.310852,2.8087296,666539.3
2019-08-10 07:00:00+00:00,29877.96,0,0,0,7,5,8,40041.1,39762.24,35701.61167,5438.651365,37301.51333,4297.494777,26.35086,15.307098,2.984756,662133.3
2019-08-10 08:00:00+00:00,30194.89,0,0,0,8,5,8,40666.96,40817.35,35278.1475,5481.571472,37242.67833,4331.133271,28.386932,14.261139,3.1428514,610454.7
2019-08-10 09:00:00+00:00,30283.73,0,0,0,9,5,8,39125.18,39904.66,34841.81125,5450.673099,37179.4494,4356.10032,29.39444,14.23703,3.2361834,415549.38
