timestamp,temp_c,dewpoint_c,wind_speed,solar_rad
2018-01-10 16:00:00+00:00,7.5562744,3.3651428,1.0317625,0.0
2018-01-10 17:00:00+00:00,6.730591,3.1766052,1.0674992,0.0
2018-01-10 18:00:00+00:00,6.426178,3.1161194,0.9307443,0.0
2018-01-10 19:00:00+00:00,6.2805176,3.0509338,0.72283745,0.0
2018-01-10 20:00:00+00:00,6.084778,3.1126099,0.7509391,0.0
2018-01-10 21:00:00+00:00,5.840088,3.0142212,0.8276602,0.0
2018-01-10 22:00:00+00:00,5.638672,2.8051147,0.9500235,0.0
2018-01-10 23:00:00+00:00,5.6396484,2.877533,0.96334976,0.0
2018-01-11 00:00:00+00:00,5.5946045,2.86026,0.94164944,0.0
2018-01-11 01:00:00+00:00,5.5509644,2.8839417,1.1196303,0.0
2018-01-11 02:00:00+00:00,5.4680176,2.8998718,1.192062,0.0
2018-01-11 03:00:00+00:00,5.383545,2.7921143,1.2954414,0.0
2018-01-11 04:00:00+00:00,5.284973,2.7049255,1.4338666,0.0
2018-01-11 05:00:00+00:00,5.296692,2.6892395,1.4951847,1134.0
2018-01-11 06:00:00+00:00,5.2486877,2.625763,1.6223705,75577.336
2018-01-11 07:00:00+00:00,6.0472717,3.131195,1.7934654,283132.62
2018-01-11 08:00:00+00:00,8.058441,3.8109741,1.9339049,369072.66
2018-01-11 09:00:00+00:00,9.091705,3.826294,1.8581996,259930.67
2018-01-11 10:00:00+00:00,10.028107,3.774109,1.6502547,181922.66
2018-01-11 11:00:00+00:00,10.365143,3.8233032,1.2809243,49370.0
2018-01-11 12:00:00+00:00,10.5720215,3.9551086,1.0328214,8812.0
2018-01-11 13:00:00+00:00,10.487946,4.1694336,0.93245095,693.3333
2018-01-11 14:00:00+00:00,9.86618,4.5279236,0.8499906,0.0
2018-01-11 15:00:00+00:00,9.189575,4.54422,0.95979756,0.0
2018-01-11 16:00:00+00:00,8.940369,4.4298096,0.972478,0.0
2018-01-11 17:00:00+00:00,8.33844,4.486725,0.94368374,0.0
2018-01-11 18:00:00+00:00,7.9788513,4.3073425,0.9916656,0.0
2018-01-11 19:00:00+00:00,8.051361,4.3439636,0.9750369,0.0
2018-01-11 20:00:00+00:00,7.7192993,4.2127075,0.99058455,0.0
2018-01-11 21:00:00+00:00,7.3948364,4.165802,0.9628953,0.0
2018-01-11 22:00:00+00:00,7.1523743,4.1369324,0.81962895,0.0
2018-01-11 23:00:00+00:00,6.95813,4.1693115,0.7587122,0.0
2018-01-12 00:00:00+00:00,7.0083923,4.1424866,0.8159432,0.0
2018-01-12 01:00:00+00:00,6.9339905,4.167145,0.81194144,0.0
2018-01-12 02:00:00+00:00,6.7327576,4.1771545,0.8107044,0.0
2018-01-12 03:00:00+00:00,6.7877502,4.251587,0.7176337,0.0
2018-01-12 04:00:00+00:00,6.789795,4.378662,0.6083807,0.0
2018-01-12 05:00:00+00:00,6.8881836,4.537567,0.55003136,1532.0
2018-01-12 06:00:00+00:00,6.902832,4.679077,0.60110414,90719.336
2018-01-12 07:00:00+00:00,7.5161743,5.1452026,0.64751655,265963.3
2018-01-12 08:00:00+00:00,8.804779,5.5331726,0.6787455,265058.7
2018-01-12 09:00:00+00:00,9.271759,5.6442566,0.50192183,281562.0
2018-01-12 10:00:00+00:00,9.95755,5.55484,0.43749923,87017.336
2018-01-12 11:00:00+00:00,10.274445,5.803833,0.3860839,47482.0
2018-01-12 12:00:00+00:00,10.143097,6.0220337,0.47179726,0.0
2018-01-12 13:00:00+00:00,10.057098,6.1325684,0.4501444,0.0
2018-01-12 14:00:00+00:00,9.677032,6.3857727,0.7293028,0.0
2018-01-12 15:00:00+00:00,9.227142,6.1197205,0.8281754,0.0
2018-01-12 16:00:00+00:00,8.7907715,6.0004272,0.99952143,0.0
2018-01-12 17:00:00+00:00,8.210022,5.757416,1.0156636,0.0
2018-01-12 18:00:00+00:00,7.9257507,5.638855,1.1073114,0.0
2018-01-12 19:00:00+00:00,7.7445374,5.461548,1.171284,0.0
2018-01-12 20:00:00+00:00,7.373749,5.37204,1.3022574,0.0
2018-01-12 21:00:00+00:00,7.1155396,5.2693176,1.332245,0.0
2018-01-12 22:00:00+00:00,6.624756,4.948517,1.5890303,0.0
2018-01-12 23:00:00+00:00,6.45166,4.7860413,1.6689808,0.0
2018-01-13 00:00:00+00:00,6.2650757,4.590088,1.8670653,0.0
2018-01-13 01:00:00+00:00,6.2129517,4.4811096,2.024645,0.0
2018-01-13 02:00:00+00:00,5.8582764,4.2770386,2.0234466,0.0
2018-01-13 03:00:00+00:00,5.878235,4.177704,2.24033,0.0
2018-01-13 04:00:00+00:00,5.743744,3.9794006,2.5219786,0.0
2018-01-13 05:00:00+00:00,5.681549,3.9003296,2.5851886,1597.3333
2018-01-13 06:00:00+00:00,6.0212097,4.044098,2.757661,94101.336
2018-01-13 07:00:00+00:00,6.8444214,4.4587097,2.9550107,258997.34
2018-01-13 08:00:00+00:00,8.339294,4.8420105,3.514195,282122.0
2018-01-13 09:00:00+00:00,8.889191,5.076721,3.6080363,228110.66
2018-01-13 10:00:00+00:00,9.547699,4.7221375,3.6348395,152112.0
2018-01-13 11:00:00+00:00,9.694611,4.623993,3.4938319,10377.333
2018-01-13 12:00:00+00:00,9.736664,4.48822,3.402495,5486.6665
2018-01-13 13:00:00+00:00,9.554413,4.444519,3.596165,0.0
2018-01-13 14:00:00+00:00,8.77066,4.574768,3.7521594,0.0
2018-01-13 15:00:00+00:00,7.993744,4.5451355,4.0528502,0.0
2018-01-13 16:00:00+00:00,7.806793,4.3664246,4.023566,0.0
2018-01-13 17:00:00+00:00,7.20224,4.045746,4.060518,0.0
2018-01-13 18:00:00+00:00,6.91568,3.9381714,4.1966643,0.0
